Name,Task,TaskCategory,EventGuid
Policy.CreatePackageUserPolicyDocumentFromXML,1605,CreatePackageUserPolicyDocumentFromXML,00000000-0000-0000-0000-000000000000
Policy.CreatePackageUserPolicyDocumentFromFile,1606,CreatePackageUserPolicyDocumentFromFile,00000000-0000-0000-0000-000000000000
Policy.CreatePackageGroupDescriptorDocumentFromXML,1611,CreatePackageGroupDescriptorDocumentFromXML,00000000-0000-0000-0000-000000000000
Policy.CreatePackageGroupDescriptorDocumentFromFile,1612,CreatePackageGroupDescriptorDocumentFromFile,00000000-0000-0000-0000-000000000000
Policy.CreatePublishingDescriptorDocumentFromFile,1613,CreatePublishingDescriptorDocumentFromFile,00000000-0000-0000-0000-000000000000
Policy.CreatePublishingDescriptorDocumentFromXML,1614,CreatePublishingDescriptorDocumentFromXML,00000000-0000-0000-0000-000000000000
Reporting.Activity,1700,Reporting Activity,00000000-0000-0000-0000-000000000000
Reporting.VirtualEnvironmentCreated,1701,Virtual Environment Created Activity,00000000-0000-0000-0000-000000000000
Reporting.VirtualEnvironmentTerminated,1702,Virtual Environment Terminated Activity,00000000-0000-0000-0000-000000000000
Reporting.VirtualProcessCreated,1703,Virtual Process Created Activity,00000000-0000-0000-0000-000000000000
Reporting.VirtualProcessTerminated,1704,Virtual Process Created Activity,00000000-0000-0000-0000-000000000000
Reporting.UploadReportingData,1705,Upload Reporting Data Activity,00000000-0000-0000-0000-000000000000
Reporting.SendReportingData,1706,Send Reporting Data Activity,00000000-0000-0000-0000-000000000000
Reporting.VirtualProcessLaunchFailure,1707,Virtual Process Launch Failure Activity,00000000-0000-0000-0000-000000000000
Shortcut.ShellNotifyRpcServer,1801,ShellNotifyRpcServer,00000000-0000-0000-0000-000000000000
Shortcut.ShellNotifyPath,1802,ShellNotifyPath,00000000-0000-0000-0000-000000000000
Shortcut.ShellNotifyAddShortcut,1803,ShellNotifyAddShortcut,00000000-0000-0000-0000-000000000000
Shortcut.ShellNotifyRemoveShortcut,1804,ShellNotifyRemoveShortcut,00000000-0000-0000-0000-000000000000
Shortcut.ShellNotifyUnpinShortcut,1805,ShellNotifyUnpinShortcut,00000000-0000-0000-0000-000000000000
Strm.crtmsg,1900,Create file message task.,00000000-0000-0000-0000-000000000000
Strm.writemsg,1901,Write file message task.,00000000-0000-0000-0000-000000000000
Strm.querymsg,1902,Query file allocation message task.,00000000-0000-0000-0000-000000000000
Strm.irpcreate,1903,IRP_MJ_CREATE task.,00000000-0000-0000-0000-000000000000
Strm.irpread,1904,IRP_MJ_READ task.,00000000-0000-0000-0000-000000000000
Strm.streamfault,1905,Stream fault task.,00000000-0000-0000-0000-000000000000
Strm.loadfilefault,1906,load file task.,00000000-0000-0000-0000-000000000000
Strm.stagedir,1907,Stage directory task.,00000000-0000-0000-0000-000000000000
StrmMgr.Activity,2000,Streaming Manager activity processing.,00000000-0000-0000-0000-000000000000
StrmMgr.Startup,2001,Streaming Manager startup task.,00000000-0000-0000-0000-000000000000
StrmMgr.Run,2002,Streaming Manager run task.,00000000-0000-0000-0000-000000000000
StrmMgr.Shutdown,2003,Streaming Manager shutting down task.,00000000-0000-0000-0000-000000000000
StrmMgr.LogOn,2004,User Logon.,00000000-0000-0000-0000-000000000000
StrmMgr.LogOff,2005,User logoff.,00000000-0000-0000-0000-000000000000
StrmMgr.Stop,2006,Streaming Manager stopping task.,00000000-0000-0000-0000-000000000000
StrmMgr.ConfigPkg,2007,HandleConfigurePackage,00000000-0000-0000-0000-000000000000
StrmMgr.ConfigPkgUndo,2008,HandleConfigurePackageUndo,00000000-0000-0000-0000-000000000000
StrmMgr.RemovePkg,2009,HandleRemovePackage,00000000-0000-0000-0000-000000000000
StrmMgr.PkgLoad,2010,HandlePackageLoadActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PkgLoadRanges,2011,HandleConfigurePackageLoadRangesActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PkgCancelLoad,2012,HandlePackageCancelLoadActivity,00000000-0000-0000-0000-000000000000
StrmMgr.ReqSessionLookup,2013,Filter request session lookup.,00000000-0000-0000-0000-000000000000
StrmMgr.ConfigurePkgGroup,2015,HandleConfigurePackageGroupActivity,00000000-0000-0000-0000-000000000000
StrmMgr.RemovePkgGroup,2016,HandleRemovePackageGroupActivity,00000000-0000-0000-0000-000000000000
StrmMgr.VECreated,2017,HandleVirtualEnvironmentCreatedActivity,00000000-0000-0000-0000-000000000000
StrmMgr.VECreatedComplete,2018,HandleVirtualEnvironmentCreatedCompleteActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PkgBytesLoaded,2019,HandleGetPackageBytesLoadedActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PublishPkgComplete,2020,HandlePublishPackageCompleteActivity,00000000-0000-0000-0000-000000000000
StrmMgr.UnpublishPkg,2021,HandleUnpublishPackageActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PkgAttributes,2022,HandleGetPackageStreamingAttributes,00000000-0000-0000-0000-000000000000
StrmMgr.PublishPkg,2023,HandlePublishPackageActivity,00000000-0000-0000-0000-000000000000
StrmMgr.PublishPkgUndo,2024,HandlePublishPackageUndoActivity,00000000-0000-0000-0000-000000000000
StrmMgr.VirtualEnvironmentTerminated,2025,HandleVirtualEnvironmentTerminatedActivity,00000000-0000-0000-0000-000000000000
StrmMgr.SettingChanged,2026,HandleSettingChangedActivity,00000000-0000-0000-0000-000000000000
StrmMgr.SessionConnect,2027,SessionConnect,00000000-0000-0000-0000-000000000000
StrmMgr.PackageIndexInitialize,2028,PackageIndexInitialize,00000000-0000-0000-0000-000000000000
StrmMgr.GetPackageGUIDsFromURL,2029,GetPackageGUIDsFromURLActivity,00000000-0000-0000-0000-000000000000
StrmMgr.FeatureBlockLoad,2030,FeatureBlockLoad,00000000-0000-0000-0000-000000000000
Tran.StreamContent,2100,Transport Stream Content operation,00000000-0000-0000-0000-000000000000
Tran.GetAttributes,2101,Transport get attributes operation,00000000-0000-0000-0000-000000000000
Tran.RunRequest,2102,Transport run request operation,00000000-0000-0000-0000-000000000000
Tran.CancelRequest,2103,Transport cancel request operation,00000000-0000-0000-0000-000000000000
VSC.NewVE,2201,NewVE Task.,00000000-0000-0000-0000-000000000000
VSC.TerminateVE,2202,TerminateVE Task.,00000000-0000-0000-0000-000000000000
VSC.AddProcessToVE,2203,AddProcessToVE Task.,00000000-0000-0000-0000-000000000000
VSC.RemoveProcessFromVE,2204,RemoveProcessFromVE Task.,00000000-0000-0000-0000-000000000000
VSC.InjectDll,2205,InjectDll Task.,00000000-0000-0000-0000-000000000000
VSC.StartSubsystemRuntime,2206,StartSubsystemRuntime Task.,00000000-0000-0000-0000-000000000000
VSC.StopSubsystemRuntime,2207,StopSubsystemRuntime Task.,00000000-0000-0000-0000-000000000000
VSC.Startup,2208,Startup Task.,00000000-0000-0000-0000-000000000000
VSC.Run,2209,Run Task.,00000000-0000-0000-0000-000000000000
VSC.Stop,2210,Stop Task.,00000000-0000-0000-0000-000000000000
VSC.Shutdown,2211,Shutdown Task.,00000000-0000-0000-0000-000000000000
VSC.HandleActivity,2212,HandleActivityTask.,00000000-0000-0000-0000-000000000000
VSC.InjectChildProcess,2213,Handle inject dll to a child process.,00000000-0000-0000-0000-000000000000
VSC.InjectModuleIntoModule,2214,InjectModuleIntoModule Task.,00000000-0000-0000-0000-000000000000
VSC.StartSubsystemProcessRuntimes,2215,VSC.StartSubsystemProcessRuntimes,00000000-0000-0000-0000-000000000000
VSC.StopSubsystemProcessRuntimes,2216,VSC.StopSubsystemProcessRuntimes,00000000-0000-0000-0000-000000000000
VENV.ServiceDllAttach,2250,VENV.ServiceDllAttach,00000000-0000-0000-0000-000000000000
VENV.ProcessDllAttach,2251,VENV.ProcessDllAttach,00000000-0000-0000-0000-000000000000
VENV.ServiceDllDetach,2252,VENV.ServiceDllDetach,00000000-0000-0000-0000-000000000000
VENV.ProcessDllDetach,2253,VENV.ProcessDllDetach,00000000-0000-0000-0000-000000000000
VENV.ServiceStartRuntime,2254,VENV.ServiceStartRuntime,00000000-0000-0000-0000-000000000000
VENV.ProcessStartRuntime,2255,VENV.ProcessStartRuntime,00000000-0000-0000-0000-000000000000
VENV.ServiceStopRuntime,2256,VENV.ServiceStopRuntime,00000000-0000-0000-0000-000000000000
VENV.ProcessStopRuntime,2257,VENV.ProcessStopRuntime,00000000-0000-0000-0000-000000000000
VENV.ServiceReadXML,2258,VENV.ServiceReadXML,00000000-0000-0000-0000-000000000000
VENV.ServiceLoadEnvVarList,2259,VENV.ServiceLoadEnvVarList,00000000-0000-0000-0000-000000000000
VENV.ProcessRetrieveEnvVar,2260,VENV.ProcessRetrieveEnvVar,00000000-0000-0000-0000-000000000000
VENV.ProcessWriteEnvVar,2261,VENV.ProcessWriteEnvVar,00000000-0000-0000-0000-000000000000
VENV.CreateProcess,2262,VENV.CreateProcess,00000000-0000-0000-0000-000000000000
VFS.ServiceStartRuntime,2301,VFS service start runtime,00000000-0000-0000-0000-000000000000
VFS.ProcessStartRuntime,2302,VFS process start runtime,00000000-0000-0000-0000-000000000000
VFS.ServiceStopRuntime,2303,VFS service stop runtime,00000000-0000-0000-0000-000000000000
VFS.ProcessStopRuntime,2304,VFS process stop runtime,00000000-0000-0000-0000-000000000000
VFS.ProcessGetConfiguration,2305,VFS process get configuration,00000000-0000-0000-0000-000000000000
VFS.CreateFile,2400,VFS create file,00000000-0000-0000-0000-000000000000
VFS.CloseHandle,2411,VFS close handle,00000000-0000-0000-0000-000000000000
VFS.QueryAttributesFile,2412,VFS query attributes file,00000000-0000-0000-0000-000000000000
VFS.QueryFullAttributesFile,2413,VFS query full attributes file,00000000-0000-0000-0000-000000000000
VFS.QueryDirectoryFile,2414,VFS query directory file,00000000-0000-0000-0000-000000000000
VFS.DeleteFile,2415,VFS delete file,00000000-0000-0000-0000-000000000000
VFS.SetInfoFileDelete,2416,VFS SetInformationFile delete request,00000000-0000-0000-0000-000000000000
VFS.SetInfoFileRename,2417,VFS SetInformationFile rename request,00000000-0000-0000-0000-000000000000
VFS.CreateActCtxA,2418,VFS CreateActCtxA request,00000000-0000-0000-0000-000000000000
VFS.CreateActCtxW,2419,VFS CreateActCtxW request,00000000-0000-0000-0000-000000000000
VIRTMAN.Activity,2501,Activity Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.Notification,2502,Notification Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.Startup,2503,Startup Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.Run,2504,Run Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.Stop,2505,Stop Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.Shutdown,2506,Shutdown Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.InjectNotification,2507,Inject Notification Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VIRTMAN.PublishRoaming,2508,Publish Roaming Task.VIRTMAN.,00000000-0000-0000-0000-000000000000
VReg.ServiceStartRuntime,2601,VReg.ServiceStartRuntime,00000000-0000-0000-0000-000000000000
VReg.ProcessStartRuntime,2602,VReg.ProcessStartRuntime,00000000-0000-0000-0000-000000000000
VReg.ServiceStopRuntime,2603,VReg.ServiceStopRuntime,00000000-0000-0000-0000-000000000000
VReg.ProcessStopRuntime,2604,VReg.ProcessStopRuntime,00000000-0000-0000-0000-000000000000
VReg.CreateKey,2610,VReg.CreateKey,00000000-0000-0000-0000-000000000000
VReg.OpenKey,2611,VReg.OpenKey,00000000-0000-0000-0000-000000000000
VReg.EnumKey,2612,VReg.EnumKey,00000000-0000-0000-0000-000000000000
VReg.QueryKey,2613,VReg.QueryKey,00000000-0000-0000-0000-000000000000
VReg.SetInformationKey,2614,VReg.SetInformationKey,00000000-0000-0000-0000-000000000000
VReg.DeleteKey,2615,VReg.DeleteKey,00000000-0000-0000-0000-000000000000
VReg.RenameKey,2616,VReg.RenameKey,00000000-0000-0000-0000-000000000000
VReg.FlushKey,2617,VReg.FlushKey,00000000-0000-0000-0000-000000000000
VReg.NotifyChangeKey,2618,VReg.NotifyChangeKey,00000000-0000-0000-0000-000000000000
VReg.NotifyChangeMultipleKeys,2619,VReg.NotifyChangeMultipleKeys,00000000-0000-0000-0000-000000000000
VReg.EnumValue,2620,VReg.EnumValue,00000000-0000-0000-0000-000000000000
VReg.QueryValue,2621,VReg.QueryValue,00000000-0000-0000-0000-000000000000
VReg.QueryMultipleValues,2622,VReg.QueryMultipleValues,00000000-0000-0000-0000-000000000000
VReg.SetValue,2623,VReg.SetValue,00000000-0000-0000-0000-000000000000
VReg.DeleteValue,2624,VReg.DeleteValue,00000000-0000-0000-0000-000000000000
VReg.CloseKey,2625,VReg.CloseKey,00000000-0000-0000-0000-000000000000
VReg.QuerySecurity,2626,VReg.QuerySecurity,00000000-0000-0000-0000-000000000000
VReg.SetSecurity,2627,VReg.SetSecurity,00000000-0000-0000-0000-000000000000
VReg.QueryObject,2628,VReg.QueryObject,00000000-0000-0000-0000-000000000000
VReg.DuplicateObject,2629,VReg.DuplicateObject,00000000-0000-0000-0000-000000000000
VShell.StartupRuntime,2701,VShell.StartupRuntime,00000000-0000-0000-0000-000000000000
VShell.ShutdownRuntime,2702,VShell.ShutdownRuntime,00000000-0000-0000-0000-000000000000
VShell.StartupProcessRuntime,2703,VShell.StartupProcessRuntime,00000000-0000-0000-0000-000000000000
VShell.ShutdownProcessRuntime,2704,VShell.ShutdownProcessRuntime,00000000-0000-0000-0000-000000000000
VShell.SetAppUserModelID,2705,VShell.SetAppUserModelID,00000000-0000-0000-0000-000000000000
VIRTAPPS.Packaging,2801,Packaging,00000000-0000-0000-0000-000000000000
VIRTAPPS.ManifestWrite,2802,Manifest Write,00000000-0000-0000-0000-000000000000
VIRTAPPS.ManifestWrite_VirtualApplication,2803,Manifest Write - Virtual Application,00000000-0000-0000-0000-000000000000
VIRTAPPS.Publishing_DeserializeManifest,2804,Publishing - Deserialize Manifest,00000000-0000-0000-0000-000000000000
VIRTAPPS.Publishing_PublishEp,2805,Publishing - Publish EP,00000000-0000-0000-0000-000000000000
VIRTAPPS.Publishing_UnpublishEp,2806,Publishing - Unpublish EP,00000000-0000-0000-0000-000000000000
VIRTAPPS.Publishing_PublishPackage,2807,Publishing - Publish Package,00000000-0000-0000-0000-000000000000
VIRTAPPS.Publishing_UnpublishPackage,2808,Publishing - Unpublish Package,00000000-0000-0000-0000-000000000000
SHELLEX.Packaging,2901,Shell Extensions Packaging,00000000-0000-0000-0000-000000000000
SHELLEX.ManifestWrite,2902,Shell Extensions Manifest Write,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_DeserializeManifest,2903,Shell Extensions Publishing - Deserialize Manifest,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_DeserializePolicy,2904,Shell Extensions Publishing - Deserialize Policy,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_PublishEp,2905,Shell Extensions Publishing - Publish EP,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_UnpublishEp,2906,Shell Extensions Publishing - Unpublish EP,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_PublishPackage,2907,Shell Extensions Publishing - Publish Package,00000000-0000-0000-0000-000000000000
SHELLEX.Publishing_UnpublishPackage,2908,Shell Extensions Publishing - Unpublish Package,00000000-0000-0000-0000-000000000000
SHELLEX.ShellNotifyAssocChanged,2909,Shell Extensions Publishing - Sending AssocChanged notification to Shell,00000000-0000-0000-0000-000000000000
PackageConfig.ConfigurePackage,3100,PackageConfig.ConfigurePackage,00000000-0000-0000-0000-000000000000
PackageConfig.RemovePackage,3101,PackageConfig.RemovePackage,00000000-0000-0000-0000-000000000000
PackageConfig.AddUserPackage,3102,PackageConfig.AddUserPackage,00000000-0000-0000-0000-000000000000
PackageConfig.RemoveUserPackage,3103,PackageConfig.RemoveUserPackage,00000000-0000-0000-0000-000000000000
PackageConfig.GetUserCowMappings,3104,PackageConfig.GetUserCowMappings,00000000-0000-0000-0000-000000000000
PackageConfig.SendMappingsToDriver,3105,PackageConfig.SendMappingsToDriver,00000000-0000-0000-0000-000000000000
PackageConfig.ConfigurePackageGroup,3106,PackageConfig.ConfigurePackageGroup,00000000-0000-0000-0000-000000000000
PackageConfig.RemovePackageGroup,3107,PackageConfig.RemovePackageGroup,00000000-0000-0000-0000-000000000000
PackageConfig.PublishGlobalPackage,3108,PackageConfig.PublishGlobalPackage,00000000-0000-0000-0000-000000000000
PackageConfig.UnpublishGlobalPackage,3109,PackageConfig.UnpublishGlobalPackage,00000000-0000-0000-0000-000000000000
VFONTS.ServiceDllAttach,3200,VFONTS.ServiceDllAttach,00000000-0000-0000-0000-000000000000
VFONTS.ProcessDllAttach,3201,VFONTS.ProcessDllAttach,00000000-0000-0000-0000-000000000000
VFONTS.ServiceDllDetach,3202,VFONTS.ServiceDllDetach,00000000-0000-0000-0000-000000000000
VFONTS.ProcessDllDetach,3203,VFONTS.ProcessDllDetach,00000000-0000-0000-0000-000000000000
VFONTS.ServiceStartRuntime,3204,VFONTS.ServiceStartRuntime,00000000-0000-0000-0000-000000000000
VFONTS.ProcessStartRuntime,3205,VFONTS.ProcessStartRuntime,00000000-0000-0000-0000-000000000000
VFONTS.ServiceStopRuntime,3206,VFONTS.ServiceStopRuntime,00000000-0000-0000-0000-000000000000
VFONTS.ProcessStopRuntime,3207,VFONTS.ProcessStopRuntime,00000000-0000-0000-0000-000000000000
VFONTS.ServiceLoadFontList,3208,VFONTS.ServiceLoadFontList,00000000-0000-0000-0000-000000000000
VFONTS.ProcessRetrieveFonts,3209,VFONTS.ProcessRetrieveFonts,00000000-0000-0000-0000-000000000000
VFONTS.ProcessInstallFonts,3210,VFONTS.ProcessInstallFonts,00000000-0000-0000-0000-000000000000
VObjects.ServiceDllAttach,3300,VObjects.ServiceDllAttach,00000000-0000-0000-0000-000000000000
VObjects.ProcessDllAttach,3301,VObjects.ProcessDllAttach,00000000-0000-0000-0000-000000000000
VObjects.ServiceDllDetach,3302,VObjects.ServiceDllDetach,00000000-0000-0000-0000-000000000000
VObjects.ProcessDllDetach,3303,VObjects.ProcessDllDetach,00000000-0000-0000-0000-000000000000
VObjects.ServiceStartRuntime,3304,VObjects.ServiceStartRuntime,00000000-0000-0000-0000-000000000000
VObjects.ProcessStartRuntime,3305,VObjects.ProcessStartRuntime,00000000-0000-0000-0000-000000000000
VObjects.ServiceStopRuntime,3306,VObjects.ServiceStopRuntime,00000000-0000-0000-0000-000000000000
VObjects.ProcessStopRuntime,3307,VObjects.ProcessStopRuntime,00000000-0000-0000-0000-000000000000
