signature_id,Status,Sub_Status,reason
4625,0xc0000413,0xc000006f,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon outside authorized hours."
4625,0xc0000413,0xc0000070,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon from unauthorized workstation."
4625,0xc0000413,0xc0000193,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with expired account."
4625,0xc0000413,0xc0000071,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with expired password."
4625,0xc0000413,0xc0000133,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Clocks between DC and other computer too far out of sync."
4625,0xc0000413,0xc0000224,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The user password must be changed before logging on the first time."
4625,0xc0000413,0xc0000225,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The object was not found."
4625,0xc0000413,0xc000005e,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. There are currently no logon servers available to service the logon request."
4625,0xc0000413,0xc000006d,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The cause is either a bad username or authentication information."
4625,0xc0000413,0xc000006e,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000413,0xc00000dc,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000413,0xc000015b,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000413,0xc000018c,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000413,0xc0000192,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000413,0xc00002ee,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000413,0xc0000413,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000413,0xC0000064,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The specified account does not exist."
4625,0xC0000413,0xC000006A,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with misspelled or bad password."
4625,0xC0000413,0xC0000234,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with account locked."
4625,0xC0000413,0xC0000072,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon to account disabled by administrator."
4625,0xC0000413,0xC000006F,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon outside authorized hours."
4625,0xC0000413,0xC0000070,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon from unauthorized workstation."
4625,0xC0000413,0xC0000193,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with expired account."
4625,0xC0000413,0xC0000071,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with expired password."
4625,0xC0000413,0xC0000133,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Clocks between DC and other computer too far out of sync."
4625,0xC0000413,0xC0000224,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The user password must be changed before logging on the first time."
4625,0xC0000413,0xC0000225,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The object was not found."
4625,0xC0000413,0xC000005E,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. There are currently no logon servers available to service the logon request."
4625,0xC0000413,0xC000006D,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The cause is either a bad username or authentication information."
4625,0xC0000413,0xC000006E,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000413,0xC00000DC,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000413,0xC000015B,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000413,0xC000018C,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000413,0xC0000192,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000413,0xC00002EE,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000413,0xC0000413,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine"
